,year,epiweek,geo_code,hhs,symptom:Fever,symptom:Low-grade fever,symptom:Cough,symptom:Sore throat,symptom:Headache,symptom:Fatigue,symptom:Vomiting,symptom:Diarrhea,symptom:Shortness of breath,symptom:Chest pain,symptom:Dizziness,symptom:Confusion,symptom:Generalized tonic–clonic seizure,symptom:Weakness
846,2022,11,LA,6,3.91,0.17,6.21,2.33,4.64,5.35,3.86,5.15,0.86,1.59,1.91,0.27,0.23,0.56
847,2022,12,LA,6,3.85,0.17,6.42,2.29,4.61,5.25,3.82,5.0,0.87,1.56,1.88,0.28,0.25,0.59
848,2022,13,LA,6,3.71,0.18,6.0,2.19,4.53,5.23,3.82,5.05,0.85,1.61,1.9,0.31,0.26,0.53
849,2022,14,LA,6,3.78,0.19,5.95,2.28,4.56,5.42,3.95,5.2,0.87,1.54,1.96,0.3,0.25,0.57
850,2022,15,LA,6,3.81,0.19,6.06,2.33,4.54,5.13,3.97,5.24,0.83,1.55,1.94,0.3,0.25,0.51
851,2022,16,LA,6,3.9,0.18,6.06,2.29,4.71,5.47,4.05,5.45,0.87,1.64,2.02,0.28,0.24,0.55
852,2022,17,LA,6,3.85,0.17,5.7,2.23,4.63,5.42,3.77,5.07,0.86,1.56,1.96,0.3,0.24,0.52
853,2022,18,LA,6,4.11,0.17,5.75,2.33,4.57,5.35,3.82,5.1,0.83,1.56,1.94,0.27,0.22,0.51
854,2022,19,LA,6,4.28,0.21,6.02,2.47,4.69,5.48,3.78,5.27,0.83,1.59,2.02,0.28,0.27,0.53
855,2022,20,LA,6,4.28,0.23,6.29,2.57,4.8,5.29,3.74,5.63,0.79,1.61,2.03,0.28,0.25,0.52
856,2022,21,LA,6,4.3,0.23,6.48,2.66,4.91,5.31,3.76,5.7,0.85,1.68,1.97,0.25,0.23,0.51
857,2022,22,LA,6,4.42,0.23,6.36,2.64,5.06,5.57,3.92,5.56,0.86,1.69,2.12,0.27,0.23,0.57
858,2022,23,LA,6,4.36,0.21,5.95,2.5,5.25,5.53,3.78,5.52,0.83,1.75,2.16,0.27,0.23,0.57
859,2022,24,LA,6,4.61,0.26,6.48,2.49,5.19,5.54,3.94,5.65,0.87,1.73,2.3,0.28,0.24,0.56
860,2022,25,LA,6,4.67,0.24,6.06,2.6,5.21,5.53,3.96,5.61,0.82,1.72,2.46,0.28,0.23,0.54
861,2022,26,LA,6,4.76,0.25,6.15,2.6,5.16,5.54,3.83,5.6,0.83,1.72,2.13,0.28,0.24,0.5
862,2022,27,LA,6,5.41,0.29,6.37,2.76,5.43,5.77,3.99,5.72,0.88,1.73,2.32,0.28,0.27,0.55
863,2022,28,LA,6,5.08,0.29,6.35,2.62,5.45,5.67,3.77,5.55,0.86,1.74,2.37,0.31,0.26,0.58
864,2022,29,LA,6,5.1,0.26,6.16,2.58,5.38,5.74,3.71,5.47,0.88,1.75,2.36,0.28,0.31,0.57
865,2022,30,LA,6,4.88,0.26,5.81,2.41,5.3,5.59,3.56,5.16,0.87,1.77,2.16,0.29,0.23,0.52
866,2022,31,LA,6,4.86,0.2,5.42,2.3,5.1,5.5,3.48,5.1,0.83,1.74,2.18,0.27,0.23,0.53
867,2022,32,LA,6,4.37,0.23,5.31,2.26,5.04,5.58,3.29,4.93,0.84,1.6,2.06,0.3,0.25,0.55
868,2022,33,LA,6,4.51,0.24,5.78,2.5,4.92,5.45,3.31,4.95,0.86,1.6,2.06,0.29,0.26,0.52
869,2022,34,LA,6,4.83,0.25,6.8,2.99,4.99,5.45,3.41,4.82,0.85,1.62,1.94,0.28,0.23,0.53
870,2022,35,LA,6,4.88,0.24,7.3,3.16,4.93,5.43,3.45,4.95,0.88,1.64,1.98,0.28,0.26,0.53
871,2022,36,LA,6,4.73,0.24,7.35,3.05,4.9,5.36,3.53,4.9,0.85,1.63,1.98,0.28,0.26,0.53
872,2022,37,LA,6,4.58,0.21,7.3,2.91,4.85,5.5,3.47,4.95,0.88,1.66,1.99,0.3,0.26,0.55
873,2022,38,LA,6,4.62,0.22,7.26,2.83,4.91,5.43,3.54,4.94,0.89,1.66,2.02,0.28,0.25,0.55
874,2022,39,LA,6,4.57,0.21,7.41,2.88,4.71,5.19,3.43,4.71,0.87,1.54,1.87,0.28,0.26,0.51
875,2022,40,LA,6,4.86,0.23,7.89,3.0,4.77,5.32,3.56,4.93,0.9,1.6,1.85,0.3,0.27,0.5
876,2022,41,LA,6,5.16,0.24,8.59,3.1,4.8,5.54,3.79,5.06,0.89,1.7,1.99,0.28,0.27,0.56
877,2022,42,LA,6,5.45,0.26,9.21,3.23,4.77,5.55,3.77,4.93,0.89,1.61,1.86,0.32,0.25,0.51
878,2022,43,LA,6,6.21,0.32,10.53,3.45,4.82,5.55,4.02,5.05,0.87,1.64,1.93,0.3,0.26,0.52
879,2022,44,LA,6,6.64,0.38,11.22,3.73,4.83,5.95,4.1,4.95,0.87,1.64,1.91,0.3,0.26,0.51
880,2022,1,ME,1,5.57,0.41,6.88,2.52,4.38,4.7,2.79,4.08,0.83,1.59,1.71,0.22,0.19,0.43
881,2022,2,ME,1,5.29,0.42,6.25,2.31,4.09,4.41,2.65,4.01,0.8,1.45,1.72,0.28,0.14,0.49
882,2022,3,ME,1,4.77,0.34,5.67,2.06,4.17,4.47,2.73,4.09,0.79,1.52,1.7,0.27,0.17,0.53
883,2022,4,ME,1,4.08,0.31,4.87,1.77,3.88,4.43,2.65,3.85,0.73,1.47,1.75,0.25,0.18,0.45
884,2022,5,ME,1,3.42,0.19,4.47,1.52,3.85,4.56,2.66,4.04,0.71,1.53,1.84,0.27,0.18,0.44
885,2022,6,ME,1,3.18,0.14,3.92,1.44,3.98,4.59,2.76,4.16,0.76,1.58,1.86,0.25,0.17,0.47
886,2022,7,ME,1,3.09,0.12,4.1,1.45,3.99,4.68,2.97,4.17,0.73,1.5,1.8,0.24,0.17,0.41
887,2022,8,ME,1,2.85,0.12,4.06,1.5,4.05,4.5,2.95,4.41,0.72,1.42,1.78,0.29,0.18,0.46
888,2022,9,ME,1,3.02,0.12,4.05,1.62,4.51,4.55,2.96,4.34,0.72,1.41,2.25,0.28,0.24,0.49
889,2022,10,ME,1,3.02,0.12,4.41,1.64,3.97,4.55,3.14,4.38,0.72,1.33,1.84,0.25,0.17,0.42
890,2022,11,ME,1,3.25,0.18,4.89,1.95,3.91,4.77,3.2,4.47,0.73,1.37,1.79,0.26,0.18,0.51
891,2022,12,ME,1,3.5,0.16,5.5,2.08,4.04,4.8,3.24,4.58,0.81,1.37,1.85,0.27,0.2,0.56
892,2022,13,ME,1,3.65,0.19,6.01,2.2,4.09,4.85,3.11,4.67,0.8,1.32,1.8,0.28,0.21,0.5
893,2022,14,ME,1,3.86,0.19,6.46,2.22,4.0,4.74,3.32,4.72,0.86,1.32,1.89,0.28,0.21,0.46
894,2022,15,ME,1,4.0,0.23,6.66,2.22,3.91,4.76,3.12,4.53,0.77,1.35,1.78,0.27,0.14,0.46
895,2022,16,ME,1,4.21,0.24,7.0,2.23,3.99,4.88,3.09,4.39,0.84,1.35,1.87,0.28,0.18,0.52
896,2022,17,ME,1,4.27,0.27,6.57,2.13,3.94,4.73,2.95,4.15,0.81,1.33,1.8,0.25,0.16,0.45
897,2022,18,ME,1,4.64,0.3,6.46,2.12,3.82,4.66,2.83,4.14,0.72,1.25,1.77,0.28,0.18,0.43
898,2022,19,ME,1,4.81,0.27,6.6,2.09,3.69,4.59,2.72,3.93,0.83,1.18,1.75,0.28,0.2,0.41
899,2022,20,ME,1,4.15,0.26,6.02,2.02,3.75,4.54,2.64,4.3,0.78,1.23,1.72,0.26,0.17,0.5
900,2022,21,ME,1,3.78,0.22,5.38,1.88,3.57,4.44,2.44,4.37,0.74,1.24,1.63,0.22,0.17,0.46
901,2022,22,ME,1,3.45,0.18,5.09,1.87,3.58,4.47,2.48,4.15,0.71,1.24,1.73,0.24,0.15,0.41
902,2022,23,ME,1,3.39,0.2,4.78,1.84,3.55,4.37,2.36,3.99,0.71,1.24,1.66,0.24,0.18,0.45
903,2022,24,ME,1,3.4,0.16,4.61,1.85,3.6,4.45,2.4,3.98,0.71,1.18,1.75,0.23,0.15,0.43
904,2022,25,ME,1,3.45,0.16,4.75,1.86,3.73,4.32,2.54,4.03,0.73,1.14,1.89,0.24,0.15,0.39
905,2022,26,ME,1,3.32,0.17,4.3,1.79,3.6,4.22,2.62,4.21,0.64,1.17,1.77,0.26,0.17,0.4
906,2022,27,ME,1,3.34,0.17,4.11,1.7,3.61,4.57,2.75,4.42,0.7,1.15,1.89,0.25,0.2,0.44
907,2022,28,ME,1,3.42,0.17,3.77,1.68,3.78,4.51,2.49,4.25,0.64,1.22,2.0,0.25,0.16,0.46
908,2022,29,ME,1,3.8,0.2,3.6,1.66,3.78,4.33,2.6,4.32,0.55,1.2,2.09,0.22,0.18,0.39
909,2022,30,ME,1,3.59,0.16,3.5,1.65,3.8,4.49,2.55,4.31,0.65,1.3,1.96,0.23,0.18,0.37
910,2022,31,ME,1,3.64,0.18,3.42,1.62,3.7,4.35,2.6,4.28,0.64,1.16,2.06,0.25,0.2,0.44
911,2022,32,ME,1,3.3,0.15,3.6,1.73,3.73,4.42,2.58,4.32,0.63,1.18,1.93,0.25,0.16,0.44
912,2022,33,ME,1,3.42,0.18,3.81,1.72,3.89,4.67,2.51,4.29,0.66,1.23,1.89,0.27,0.17,0.47
913,2022,34,ME,1,3.24,0.18,3.96,1.67,3.86,4.46,2.44,4.14,0.69,1.24,1.82,0.24,0.19,0.47
914,2022,35,ME,1,3.13,0.17,3.89,1.68,3.64,4.29,2.41,3.95,0.63,1.2,1.76,0.23,0.14,0.34
915,2022,36,ME,1,3.43,0.15,4.52,1.86,3.72,4.23,2.43,3.92,0.63,1.13,1.74,0.25,0.16,0.35
916,2022,37,ME,1,3.74,0.22,5.52,2.07,3.75,4.33,2.42,3.88,0.72,1.21,1.72,0.23,0.13,0.38
917,2022,38,ME,1,3.61,0.16,5.78,2.16,3.77,4.28,2.33,3.7,0.74,1.25,1.6,0.25,0.2,0.36
918,2022,39,ME,1,3.73,0.2,6.11,2.3,3.77,4.1,2.38,3.67,0.77,1.19,1.7,0.27,0.18,0.37
919,2022,40,ME,1,3.83,0.22,6.48,2.3,3.83,4.28,2.4,3.79,0.77,1.28,1.65,0.25,0.19,0.38
920,2022,41,ME,1,3.78,0.2,6.75,2.37,3.82,4.36,2.52,3.7,0.75,1.32,1.67,0.28,0.23,0.44
921,2022,42,ME,1,3.86,0.2,7.07,2.38,3.84,4.69,2.53,3.84,0.85,1.32,1.74,0.27,0.19,0.44
922,2022,43,ME,1,3.95,0.18,7.7,2.44,3.98,4.54,2.54,3.85,0.85,1.3,1.8,0.31,0.2,0.43
923,2022,44,ME,1,4.6,0.22,8.23,2.71,3.81,4.81,2.66,3.81,0.77,1.32,1.81,0.25,0.18,0.41
924,2022,1,MD,3,7.86,0.63,12.75,4.07,5.96,5.96,3.74,5.24,1.02,1.97,1.98,0.31,0.2,0.5
925,2022,2,MD,3,6.06,0.42,9.29,2.89,5.53,5.75,3.48,4.87,0.98,1.87,1.99,0.33,0.23,0.62
926,2022,3,MD,3,4.92,0.28,7.2,2.33,5.31,5.7,3.44,4.84,0.91,1.85,2.06,0.34,0.22,0.58
927,2022,4,MD,3,4.39,0.22,6.02,2.01,5.19,5.77,3.52,4.87,0.92,1.79,2.04,0.34,0.23,0.55
928,2022,5,MD,3,4.1,0.19,5.32,1.81,5.11,5.86,3.63,4.99,0.93,1.73,2.06,0.34,0.24,0.55
929,2022,6,MD,3,4.17,0.18,5.27,1.91,5.19,5.87,3.77,5.23,0.92,1.92,2.1,0.35,0.25,0.54
930,2022,7,MD,3,4.05,0.17,5.5,1.99,5.14,5.9,3.93,5.42,0.87,1.75,2.05,0.34,0.25,0.58
931,2022,8,MD,3,4.06,0.17,5.71,2.08,5.15,5.91,4.05,5.46,0.9,1.72,2.08,0.35,0.23,0.57
932,2022,9,MD,3,4.23,0.19,6.09,2.35,5.65,6.01,4.08,5.47,0.94,1.65,2.54,0.33,0.22,0.57
933,2022,10,MD,3,4.3,0.19,6.62,2.59,5.1,5.95,4.17,5.64,0.92,1.65,2.13,0.34,0.26,0.57
934,2022,11,MD,3,4.43,0.23,6.99,2.7,5.18,5.99,4.15,5.64,0.97,1.71,2.1,0.31,0.25,0.58
935,2022,12,MD,3,4.41,0.22,7.26,2.66,5.12,6.01,4.05,5.59,0.92,1.64,2.14,0.32,0.25,0.65
936,2022,13,MD,3,4.67,0.23,7.72,2.85,5.15,5.86,4.15,5.5,0.92,1.65,2.11,0.33,0.24,0.56
937,2022,14,MD,3,4.93,0.26,8.26,2.92,5.18,6.02,4.41,5.79,0.93,1.69,2.2,0.34,0.25,0.58
938,2022,15,MD,3,4.85,0.28,8.09,2.84,5.07,5.91,4.15,5.55,0.96,1.61,2.09,0.34,0.24,0.57
939,2022,16,MD,3,4.83,0.24,8.04,2.72,5.21,6.05,4.01,5.46,0.96,1.61,2.13,0.35,0.26,0.58
940,2022,17,MD,3,5.06,0.27,8.04,2.72,4.96,5.99,3.86,5.43,0.98,1.62,2.15,0.36,0.27,0.55
941,2022,18,MD,3,5.49,0.32,8.25,2.87,4.93,5.88,3.92,5.3,0.93,1.68,2.07,0.34,0.25,0.54
942,2022,19,MD,3,5.86,0.35,8.9,3.29,5.2,6.14,3.83,5.23,0.96,1.69,2.16,0.34,0.23,0.57
943,2022,20,MD,3,5.86,0.38,8.73,3.27,5.2,5.85,3.65,5.66,0.95,1.65,2.19,0.34,0.23,0.58
944,2022,21,MD,3,5.5,0.32,8.59,3.16,5.1,5.66,3.54,5.78,0.9,1.65,2.05,0.3,0.22,0.57
945,2022,22,MD,3,5.45,0.32,8.11,3.05,5.09,5.94,3.62,5.49,0.9,1.64,2.19,0.31,0.23,0.57
946,2022,23,MD,3,5.17,0.28,7.69,2.9,5.21,5.88,3.62,5.51,0.89,1.67,2.16,0.33,0.23,0.6
947,2022,24,MD,3,5.21,0.27,7.33,2.91,5.19,5.85,3.62,5.39,0.84,1.6,2.21,0.3,0.23,0.55
948,2022,25,MD,3,5.17,0.28,7.33,2.88,5.27,5.9,3.77,5.46,0.9,1.62,2.32,0.32,0.21,0.56
949,2022,26,MD,3,5.22,0.27,6.96,2.74,5.25,5.88,3.7,5.7,0.89,1.61,2.26,0.32,0.22,0.53
950,2022,27,MD,3,5.31,0.29,6.83,2.81,5.29,6.04,3.79,5.79,0.88,1.63,2.27,0.31,0.23,0.57
951,2022,28,MD,3,5.43,0.29,6.62,2.8,5.45,6.0,3.63,5.63,0.87,1.67,2.36,0.31,0.25,0.58
952,2022,29,MD,3,6.0,0.3,6.55,2.82,5.49,5.97,3.7,5.62,0.87,1.66,2.48,0.33,0.24,0.54
953,2022,30,MD,3,5.86,0.27,6.48,2.76,5.48,6.06,3.63,5.57,0.9,1.78,2.36,0.32,0.23,0.55
954,2022,31,MD,3,6.03,0.27,6.45,2.82,5.42,5.93,3.56,5.5,0.88,1.7,2.38,0.31,0.23,0.55
955,2022,32,MD,3,5.29,0.26,6.52,2.75,5.38,6.01,3.58,5.58,0.87,1.61,2.37,0.32,0.22,0.55
956,2022,33,MD,3,4.86,0.24,6.36,2.64,5.36,5.97,3.42,5.33,0.85,1.62,2.23,0.31,0.23,0.53
957,2022,34,MD,3,4.78,0.22,6.12,2.55,5.23,5.85,3.41,5.33,0.87,1.6,2.22,0.32,0.23,0.51
958,2022,35,MD,3,4.75,0.23,6.18,2.64,5.08,5.85,3.35,5.17,0.88,1.55,2.11,0.33,0.25,0.54
959,2022,36,MD,3,5.21,0.28,7.21,3.03,5.12,5.75,3.42,5.23,0.88,1.69,2.09,0.33,0.23,0.54
960,2022,37,MD,3,5.44,0.3,8.39,3.44,5.25,5.86,3.47,5.08,0.95,1.66,2.09,0.33,0.26,0.53
961,2022,38,MD,3,5.37,0.29,9.11,3.37,5.25,5.83,3.4,4.96,0.95,1.6,2.12,0.37,0.23,0.53
962,2022,39,MD,3,5.06,0.25,8.74,3.14,5.11,5.62,3.3,4.78,0.91,1.63,2.01,0.35,0.25,0.51
963,2022,40,MD,3,5.33,0.26,9.41,3.22,5.24,5.62,3.37,4.86,0.9,1.66,2.05,0.33,0.24,0.5
964,2022,41,MD,3,5.68,0.28,10.4,3.49,5.32,5.88,3.55,4.83,0.96,1.66,2.06,0.39,0.24,0.58
965,2022,42,MD,3,6.21,0.32,11.75,3.65,5.3,6.0,3.59,4.94,0.97,1.67,2.08,0.37,0.24,0.53
966,2022,43,MD,3,7.04,0.41,13.51,3.82,5.4,6.05,3.9,4.97,0.98,1.7,2.12,0.37,0.24,0.54
967,2022,44,MD,3,8.26,0.5,14.59,4.16,5.43,6.5,4.06,5.01,1.02,1.74,2.13,0.35,0.24,0.55
968,2022,1,MA,1,8.04,0.72,10.55,3.71,5.22,5.29,3.44,4.9,0.98,1.76,1.82,0.28,0.2,0.49
969,2022,2,MA,1,6.03,0.46,8.1,2.75,4.79,4.88,3.13,4.51,0.9,1.67,1.76,0.29,0.19,0.58
970,2022,3,MA,1,4.8,0.32,6.36,2.21,4.57,4.91,3.1,4.53,0.87,1.61,1.79,0.28,0.2,0.54
971,2022,4,MA,1,3.96,0.22,5.09,1.8,4.41,4.79,3.0,4.35,0.84,1.56,1.74,0.3,0.21,0.49
972,2022,5,MA,1,3.52,0.17,4.51,1.58,4.47,4.96,3.09,4.43,0.82,1.52,1.84,0.29,0.21,0.49
973,2022,6,MA,1,3.48,0.15,4.17,1.57,4.45,5.06,3.13,4.56,0.84,1.69,1.86,0.3,0.21,0.5
974,2022,7,MA,1,3.36,0.14,4.4,1.7,4.44,5.09,3.28,4.74,0.83,1.51,1.83,0.29,0.22,0.49
975,2022,8,MA,1,3.38,0.14,4.78,1.86,4.59,4.91,3.44,4.84,0.84,1.54,1.85,0.28,0.21,0.51
976,2022,9,MA,1,3.51,0.15,4.8,1.96,4.96,5.05,3.48,4.85,0.81,1.43,2.32,0.29,0.22,0.51
977,2022,10,MA,1,3.69,0.17,5.45,2.25,4.52,5.03,3.55,5.0,0.81,1.42,1.95,0.29,0.2,0.5
978,2022,11,MA,1,4.03,0.21,6.05,2.53,4.5,5.16,3.64,5.12,0.83,1.44,1.96,0.28,0.21,0.53
979,2022,12,MA,1,4.32,0.23,6.76,2.69,4.56,5.3,3.59,5.0,0.86,1.44,1.95,0.3,0.22,0.62
980,2022,13,MA,1,4.57,0.25,7.21,2.71,4.53,5.24,3.63,5.04,0.83,1.4,1.9,0.29,0.22,0.52
981,2022,14,MA,1,4.87,0.29,7.75,2.79,4.5,5.3,3.95,5.29,0.87,1.4,2.02,0.3,0.23,0.53
982,2022,15,MA,1,5.14,0.33,8.03,2.9,4.4,5.11,3.6,5.06,0.88,1.38,1.87,0.3,0.21,0.51
983,2022,16,MA,1,5.09,0.3,8.33,2.78,4.62,5.32,3.61,4.93,0.9,1.42,1.98,0.28,0.21,0.53
984,2022,17,MA,1,5.15,0.31,7.85,2.68,4.55,5.25,3.31,4.8,0.86,1.36,1.91,0.3,0.23,0.5
985,2022,18,MA,1,5.61,0.37,7.98,2.79,4.39,5.15,3.31,4.65,0.87,1.39,1.88,0.29,0.21,0.48
986,2022,19,MA,1,5.99,0.42,8.26,2.88,4.39,5.23,3.25,4.62,0.87,1.34,1.87,0.28,0.19,0.49
987,2022,20,MA,1,5.3,0.35,7.61,2.74,4.25,4.86,3.06,4.81,0.87,1.34,1.86,0.29,0.2,0.51
988,2022,21,MA,1,4.75,0.29,7.0,2.68,4.12,4.88,2.95,4.88,0.82,1.31,1.79,0.26,0.21,0.5
989,2022,22,MA,1,4.45,0.27,6.45,2.54,4.18,5.03,3.0,4.76,0.8,1.3,1.88,0.26,0.2,0.5
990,2022,23,MA,1,4.38,0.25,5.95,2.47,4.29,5.02,2.93,4.86,0.81,1.31,1.89,0.28,0.21,0.52
991,2022,24,MA,1,4.36,0.23,5.79,2.45,4.25,5.04,3.06,4.82,0.77,1.31,1.9,0.27,0.2,0.51
992,2022,25,MA,1,4.32,0.24,5.75,2.45,4.39,4.99,3.09,4.89,0.77,1.34,2.09,0.27,0.2,0.49
993,2022,26,MA,1,4.41,0.24,5.6,2.4,4.46,4.99,3.21,5.25,0.8,1.31,2.06,0.28,0.2,0.47
994,2022,27,MA,1,4.38,0.25,5.31,2.31,4.48,5.21,3.45,5.48,0.77,1.35,2.1,0.3,0.22,0.52
995,2022,28,MA,1,4.47,0.24,4.87,2.21,4.6,5.22,3.19,5.22,0.75,1.39,2.16,0.29,0.21,0.54
996,2022,29,MA,1,5.06,0.23,4.62,2.15,4.58,5.06,3.22,5.29,0.76,1.36,2.28,0.28,0.21,0.48
997,2022,30,MA,1,4.57,0.23,4.58,2.18,4.6,5.23,3.15,5.33,0.75,1.52,2.12,0.29,0.21,0.49
998,2022,31,MA,1,4.78,0.23,4.54,2.17,4.56,5.08,3.17,5.21,0.77,1.39,2.19,0.28,0.21,0.48
999,2022,32,MA,1,4.29,0.21,4.64,2.14,4.57,5.18,3.15,5.2,0.75,1.38,2.15,0.28,0.2,0.47
1000,2022,33,MA,1,4.23,0.22,4.86,2.19,4.65,5.28,3.12,5.12,0.76,1.37,2.12,0.27,0.21,0.49
1001,2022,34,MA,1,4.07,0.22,4.85,2.09,4.58,5.05,3.08,5.02,0.78,1.37,2.04,0.28,0.19,0.45
1002,2022,35,MA,1,3.96,0.2,4.78,2.07,4.43,4.93,2.96,4.81,0.74,1.28,1.94,0.27,0.2,0.46
1003,2022,36,MA,1,4.17,0.21,5.13,2.31,4.31,4.78,2.91,4.59,0.75,1.29,1.84,0.27,0.2,0.44
1004,2022,37,MA,1,4.77,0.27,6.41,2.85,4.49,5.0,2.96,4.5,0.78,1.37,1.84,0.3,0.21,0.46
1005,2022,38,MA,1,4.79,0.27,7.44,3.0,4.39,4.89,2.89,4.38,0.84,1.35,1.81,0.3,0.21,0.46
1006,2022,39,MA,1,4.73,0.26,7.76,3.03,4.4,4.85,2.86,4.33,0.83,1.33,1.82,0.32,0.23,0.46
1007,2022,40,MA,1,4.83,0.25,8.27,3.06,4.5,4.9,2.88,4.33,0.85,1.38,1.87,0.3,0.21,0.47
1008,2022,41,MA,1,4.77,0.25,8.56,3.08,4.55,4.94,3.31,4.6,0.88,1.43,1.85,0.3,0.22,0.51
1009,2022,42,MA,1,4.76,0.23,8.9,3.08,4.58,5.07,3.16,4.52,0.88,1.38,1.87,0.33,0.22,0.49
1010,2022,43,MA,1,4.87,0.25,9.56,3.13,4.52,5.0,3.21,4.39,0.89,1.42,1.85,0.33,0.22,0.49
1011,2022,44,MA,1,5.49,0.29,10.22,3.46,4.54,5.45,3.17,4.35,0.88,1.44,1.89,0.32,0.21,0.49
1012,2022,1,MI,5,7.47,0.63,11.29,4.02,5.64,5.85,3.91,5.43,1.02,1.9,2.03,0.3,0.2,0.51
1013,2022,2,MI,5,6.56,0.51,9.3,3.29,5.33,5.57,3.66,5.23,1.0,1.88,2.05,0.3,0.22,0.6
1014,2022,3,MI,5,5.79,0.43,8.09,2.9,5.25,5.54,3.67,5.2,0.98,1.81,2.07,0.32,0.22,0.58
1015,2022,4,MI,5,4.92,0.3,6.94,2.49,5.1,5.46,3.68,5.1,0.96,1.75,2.06,0.31,0.24,0.55
1016,2022,5,MI,5,4.2,0.23,6.05,2.15,5.0,5.29,3.65,5.08,0.92,1.75,2.02,0.28,0.23,0.51
1017,2022,6,MI,5,4.06,0.2,5.58,2.02,4.99,5.61,3.75,5.22,0.9,1.88,2.11,0.3,0.24,0.53
1018,2022,7,MI,5,3.89,0.19,5.64,2.1,4.91,5.48,3.97,5.39,0.89,1.76,2.06,0.28,0.23,0.51
1019,2022,8,MI,5,3.79,0.17,5.81,2.11,4.96,5.39,4.08,5.49,0.9,1.67,2.08,0.29,0.24,0.54
1020,2022,9,MI,5,3.83,0.18,5.84,2.19,5.39,5.42,4.08,5.53,0.88,1.64,2.6,0.29,0.23,0.56
1021,2022,10,MI,5,4.1,0.2,6.51,2.46,4.95,5.48,4.37,5.82,0.87,1.62,2.14,0.29,0.23,0.53
1022,2022,11,MI,5,4.3,0.23,7.04,2.61,4.88,5.58,4.63,6.0,0.93,1.63,2.11,0.3,0.24,0.55
1023,2022,12,MI,5,4.37,0.22,7.53,2.71,4.97,5.62,4.45,6.02,0.93,1.62,2.15,0.31,0.25,0.63
1024,2022,13,MI,5,4.37,0.23,7.64,2.68,5.13,5.7,4.52,6.0,0.94,1.67,2.19,0.31,0.24,0.54
1025,2022,14,MI,5,4.24,0.22,7.11,2.55,5.04,5.73,4.47,6.04,0.94,1.66,2.27,0.3,0.25,0.57
1026,2022,15,MI,5,4.22,0.22,6.89,2.51,4.83,5.47,4.27,5.85,0.94,1.56,2.08,0.3,0.24,0.53
1027,2022,16,MI,5,4.59,0.25,7.22,2.7,4.95,5.71,4.15,5.64,0.93,1.56,2.14,0.32,0.27,0.57
1028,2022,17,MI,5,4.85,0.27,7.62,2.76,4.82,5.6,3.91,5.47,0.93,1.56,2.06,0.33,0.24,0.53
1029,2022,18,MI,5,5.28,0.32,7.82,2.91,4.72,5.43,3.86,5.36,0.87,1.57,2.05,0.3,0.23,0.51
1030,2022,19,MI,5,5.25,0.36,7.57,2.9,4.67,5.61,3.6,5.21,0.91,1.47,2.08,0.29,0.22,0.53
1031,2022,20,MI,5,4.64,0.28,6.96,2.61,4.62,5.38,3.41,6.06,0.91,1.48,2.1,0.28,0.21,0.56
1032,2022,21,MI,5,4.35,0.25,6.45,2.52,4.57,5.32,3.34,6.21,0.85,1.5,2.03,0.26,0.22,0.53
1033,2022,22,MI,5,4.18,0.23,6.05,2.44,4.5,5.49,3.29,5.2,0.82,1.47,2.11,0.27,0.22,0.56
1034,2022,23,MI,5,3.96,0.21,5.75,2.34,4.68,5.39,3.25,5.29,0.87,1.55,2.11,0.29,0.23,0.55
1035,2022,24,MI,5,4.05,0.2,5.49,2.34,4.61,5.24,3.3,5.2,0.82,1.48,2.22,0.28,0.21,0.52
1036,2022,25,MI,5,3.94,0.2,5.33,2.26,4.69,5.46,3.33,5.34,0.83,1.47,2.38,0.28,0.21,0.54
1037,2022,26,MI,5,3.97,0.2,5.19,2.23,4.68,5.49,3.38,5.42,0.81,1.48,2.22,0.29,0.21,0.52
1038,2022,27,MI,5,4.02,0.2,4.92,2.16,4.78,5.6,3.47,5.49,0.82,1.51,2.27,0.3,0.23,0.56
1039,2022,28,MI,5,4.14,0.22,4.85,2.16,4.97,5.67,3.34,5.4,0.82,1.58,2.36,0.3,0.23,0.56
1040,2022,29,MI,5,4.53,0.23,4.74,2.13,5.03,5.62,3.43,5.37,0.83,1.55,2.41,0.29,0.24,0.54
1041,2022,30,MI,5,4.38,0.24,4.77,2.14,5.04,5.68,3.34,5.42,0.82,1.65,2.3,0.29,0.23,0.55
1042,2022,31,MI,5,4.72,0.24,4.75,2.15,4.95,5.44,3.34,5.33,0.83,1.59,2.31,0.28,0.22,0.54
1043,2022,32,MI,5,4.2,0.24,4.88,2.17,4.99,5.59,3.34,5.39,0.81,1.57,2.23,0.29,0.23,0.52
1044,2022,33,MI,5,4.14,0.23,4.95,2.14,5.01,5.65,3.31,5.35,0.83,1.55,2.23,0.27,0.23,0.52
1045,2022,34,MI,5,4.09,0.23,5.01,2.12,4.95,5.52,3.27,5.21,0.83,1.53,2.23,0.29,0.24,0.51
1046,2022,35,MI,5,4.18,0.23,5.33,2.32,4.77,5.26,3.17,4.97,0.81,1.48,2.11,0.27,0.23,0.47
1047,2022,36,MI,5,4.35,0.24,6.03,2.56,4.78,5.26,3.15,4.91,0.84,1.51,2.05,0.28,0.23,0.49
